pk_order,fk_seller,fk_opportunity,dt_checkout_date,cohort,ds_type_of_load,adjusted_gmv,adjusted_net_revenue,adjusted_contribution_margin
a0b9N000000KUm0QAG,00109000009gnWVAAY,0069N000002bX3hQAE,2023-02-16,2023-01-02,Mixed,9844.2500,1822.2500,322.2500
a0b9N000000KcGFQA0,00109000013Te7uAAC,0060900000JHJnbAAH,2023-02-20,2023-01-17,Acquisition,193994.7300,-786.8900,-1039.7200
a0b9N000000MZgYQAW,00109000009h59NAAQ,0069N000002bnoeQAA,2023-03-15,2023-01-04,Mixed,1596.0000,775.9000,425.9000
a0b9N000000MfS7QAK,00109000019J4cnAAC,0060900000LT9p2AAD,2023-03-17,2023-01-17,Stock transfer,0.0000,0.0000,0.0000
a0b9N000000MhLUQA0,00109000009gnWVAAY,0069N000002fxe9QAA,2023-03-20,2023-01-02,Mixed,10212.9000,1646.5100,146.5100
a0b9N000000MnUPQA0,0019N000003BkypQAC,0069N000002gnKUQAY,2023-03-23,2023-03-23,Mixed,118696.7300,1012.0100,-537.9900
a0b9N000000MpJ3QAK,00109000017SucwAAC,0069N000002gqV2QAI,2023-03-23,2023-01-17,Mixed,56966.4500,2072.1200,1049.5000
a0b9N000000MpUQQA0,00109000017SucwAAC,0069N000002eOGTQA2,2023-03-24,2023-01-17,Mixed,50774.3700,1628.6300,1048.6300
a0b9N000000MqKlQAK,0019N000003lqRUQAY,0069N000002eRA2QAM,2023-03-24,2023-01-16,Acquisition,24157.0000,3204.5000,3204.5000
a0b9N000000N3p3QAC,00109000009gkU6AAI,0060900000JHpe2AAD,2023-03-30,2023-01-02,Mixed,380264.5000,3880.2500,3880.2500
a0b9N000000NIydQAG,0019N000003lqRUQAY,0069N000002eRA2QAM,2023-04-04,2023-01-16,Acquisition,24039.4000,3188.9000,3188.9000
a0b9N000000NUQ7QAO,00109000009gkKkAAI,0069N000002gTmgQAE,2023-04-11,2023-03-20,Mixed,8485.4000,1212.2000,192.2000
a0b9N000000NXRjQAO,0010900001JX4NJAA1,0069N000002kBF8QAM,2023-04-12,2023-04-12,Mixed,1128.1500,257.4000,282.4000
a0b9N000000NZm3QAG,0010900000X2n0wAAB,0069N000002kN83QAE,2023-04-13,2023-01-17,Mixed,9051.3500,1410.6000,410.6000
a0b9N000000Nai5QAC,0010900000X2n0wAAB,0069N000002kN83QAE,2023-04-13,2023-01-17,Mixed,8570.1000,1335.6000,285.6000
a0b9N000000NtCwQAK,00109000009gqrFAAQ,"",2023-04-20,2023-01-13,Acquisition,13095.0000,6830.5500,6830.5500
a0b9N000000NuTXQA0,0010900000X2n0wAAB,0069N000002kN83QAE,2023-04-20,2023-01-17,Mixed,8889.6500,1385.4000,385.4000
a0b9N000000OBeeQAG,00109000009gnWVAAY,0069N000002fxe9QAA,2023-04-26,2023-01-02,Mixed,11257.2000,1826.3800,326.3800
a0b9N000000Obo2QAC,00109000009h59NAAQ,0069N000002m3dzQAA,2023-05-04,2023-01-04,Mixed,7355.4000,-35.8800,-585.8800
a0b9N000000OxUIQA0,0010900001BucUiAAJ,0069N000002nMvWQAU,2023-05-09,2023-01-10,Mixed,29293.4400,1929.4400,579.4400
a0b9N000000P1MkQAK,00109000009gkKkAAI,0069N000002l3IyQAI,2023-05-10,2023-03-20,Mixed,8865.0000,1063.8000,63.8000
a0b9N000000PDPZQA4,00109000009gkKkAAI,0069N000002l3IyQAI,2023-05-11,2023-03-20,Mixed,8565.0000,1027.8000,-22.2000
a0b9N000000PLwJQAW,0019N000004HSOOQA4,0069N000002gR3LQAU,2023-05-15,2023-05-15,Mixed,7162.2000,1072.6000,647.6000
a0b9N000000PM6YQAW,00109000009gnWVAAY,0069N000002o2twQAA,2023-05-16,2023-01-02,Mixed,9157.0500,1711.7100,211.7100
a0b9N000000PNf4QAG,00109000017SucwAAC,0069N000002mPwnQAE,2023-05-16,2023-01-17,Mixed,24492.8600,1031.7600,451.7600
a0b9N000000PO8GQAW,0019N000004f9ZTQAY,0069N000002olhCQAQ,2023-05-16,2023-05-16,Acquisition,46855.7600,1241.4400,1241.4400
a0b9N000000POOEQA4,0010900001UAhWqAAL,0069N000002om0fQAA,2023-05-16,2023-05-16,Mixed,6874.2000,1316.2000,516.2000
a0b9N000000PbpNQAS,0010900000X2n0wAAB,0069N000002po4sQAA,2023-05-25,2023-01-17,Mixed,114962.4000,1097.0000,1097.0000
a0b9N000000PbzlQAC,0019N000002cXXCQA2,0069N000002pNLWQA2,2023-05-25,2023-05-25,Mixed,16523.4500,1134.7500,44.7500
a0b9N000000PdD8QAK,0019N000004N8HTQA0,0069N000002kvwcQAA,2023-05-25,2023-04-18,Mixed,12138.0000,2312.0000,912.0000
a0b9N000000PhZzQAK,0019N000004N8HTQA0,0069N000002kvwcQAA,2023-05-30,2023-04-18,Mixed,12132.7500,2311.0000,1061.0000
a0b9N000000PtjlQAC,00109000009h59NAAQ,0069N000002qoh1QAA,2023-06-05,2023-01-04,Acquisition,6186.4000,-702.2400,-1052.2400
a0b9N000000PuVMQA0,00109000017SucwAAC,0069N000002rWklQAE,2023-06-05,2023-01-17,Mixed,49133.1300,1773.7600,1193.7600
a0b9N000000QKNdQAO,00109000009h59NAAQ,0069N000002tj3zQAA,2023-06-16,2023-01-04,Acquisition,12989.6000,3247.4000,2842.4000
a0b9N000000QasQQAS,00109000009gnWVAAY,0069N000002tXT6QAM,2023-06-21,2023-01-02,Mixed,8680.5500,1780.5500,280.5500
a0b9N000000QbUFQA0,00109000009h59NAAQ,0069N000002tj3zQAA,2023-06-21,2023-01-04,Acquisition,9227.8000,-498.8000,-848.8000
a0b9N000000QdLbQAK,0019N000004sRAkQAM,0069N000002tyjiQAA,2023-06-22,2023-06-22,Mixed,3618.0000,402.0000,402.0000
a0b9N000000R9ZmQAK,0019N000003Q5SlQAK,0069N000002wSHIQA2,2023-07-05,2023-01-25,Mixed,12719.2000,639.0000,213.8500
a0b9N000000RE20QAG,0010900001TGvjuAAD,0069N000002va7JQAQ,2023-07-07,2023-02-01,Liquidation,27200.4000,12168.6000,11068.6000
a0b9N000000RIfeQAG,00109000009h59NAAQ,0069N000002tjKwQAI,2023-07-11,2023-01-04,Acquisition,11960.0000,4140.0000,2290.0000
a0b9N000000RJt0QAG,00109000009goYsAAI,0069N000002xV0FQAU,2023-07-11,2023-03-01,Mixed,6282.0000,349.0000,349.0000
a0b9N000000RNAOQA4,00109000009gqrFAAQ,"",2023-07-13,2023-01-13,Acquisition,"","",""
a0b9N000000RNPWQA4,00109000009gqrFAAQ,"",2023-07-13,2023-01-13,Acquisition,11431.2000,6103.5700,6103.5700
a0b9N000000RODPQA4,00109000009gqrFAAQ,"",2023-07-13,2023-01-13,Acquisition,13569.6000,7085.1800,7085.1800
a0b9N000000RONaQAO,00109000017SucwAAC,0069N000002xl7eQAA,2023-07-13,2023-01-17,Mixed,46478.4500,1365.0600,835.0600
a0b9N000000RpY0QAK,00109000019J4cEAAS,0069N000002uKo4QAE,2023-07-28,2023-01-09,Liquidation,140655.0900,5670.6200,4782.1300
a0b9N000000SBL6QAO,00109000009gnyVAAQ,0069N000002efshQAA,2023-08-14,2023-01-24,Acquisition,12124.0000,995.9000,995.9000
a0b9N000000SOUTQA4,00109000009gnyVAAQ,0069N0000034HVgQAM,2023-08-24,2023-01-24,Mixed,68632.9000,4708.6000,3388.6000
a0b9N000000SaUxQAK,00109000017SucwAAC,"",2023-09-01,2023-01-17,Mixed,44336.3600,1686.4200,1166.4200
a0b9N000000SjVYQA0,0019N000004I0XRQA0,0069N00000360sDQAQ,2023-09-05,2023-03-21,Acquisition,166771.5000,7627.6400,5884.0800
a0b9N000000StuaQAC,0019N0000051t73QAA,0069N0000036ITGQA2,2023-09-08,2023-07-18,Mixed,47840.8600,841.9200,-658.0800
a0b9N000000SzpYQAS,00109000009gkViAAI,"",2023-09-12,2023-03-31,Mixed,47915.9100,4710.2800,2740.2800
a0b9N000000TS86QAG,00109000019J4cnAAC,0060900000LT9p2AAD,2023-09-18,2023-01-17,Stock transfer,0.0000,0.0000,0.0000
a0b9N000000TdRrQAK,00109000009gqrFAAQ,"",2023-09-21,2023-01-13,Acquisition,8845.2000,4276.4700,4276.4700
a0b9N000000Tlf9QAC,00109000009gnWVAAY,0069N0000037xoaQAA,2023-09-25,2023-01-02,Mixed,8880.4000,1823.7600,323.7600
a0b9N000000Tm2cQAC,0019N000004HcHeQAK,0069N0000039F83QAE,2023-09-25,2023-03-24,Mixed,47562.9300,630.1500,492.5600
a0b9N000000Tp3dQAC,00109000009gqrFAAQ,"",2023-09-26,2023-01-13,Acquisition,8751.6000,4142.9500,4142.9500
a0b9N000000TxtFQAS,00109000009gnyVAAQ,0069N000002efshQAA,2023-09-27,2023-01-24,Acquisition,20062.8900,3474.9400,3474.9400
a0b9N000000U7rXQAS,00109000017SucvAAC,"",2023-10-02,2023-04-03,Mixed,308064.8500,5986.3500,5986.3500
a0b9N000000UJyJQAW,00109000017SucwAAC,"",2023-10-06,2023-01-17,Mixed,49581.9500,1603.2100,1083.2100
a0b9N000000UPLtQAO,0019N000004HcHeQAK,0069N0000039F83QAE,2023-10-06,2023-03-24,Mixed,48855.5700,377.6100,315.1000
a0b9N000000UiqsQAC,00109000019J4bVAAS,0069N000003COjLQAW,2023-10-11,2023-01-12,Liquidation,5433.6000,-1528.2000,-1998.2000
a0b9N000000Uk9zQAC,00109000009h59NAAQ,0069N000003COjLQAW,2023-10-11,2023-01-04,Mixed,6701.4000,1560.6000,790.6000
a0b9N000000UkG9QAK,00109000019J4cEAAS,0069N0000036hdOQAQ,2023-10-11,2023-01-09,Liquidation,182119.0800,1701.0800,278.1400
a0b9N000000WszAQAS,00109000009gkQdAAI,"",2023-10-19,2023-02-15,Mixed,36863.7000,2982.5000,2162.5000
a0b9N000000X2ukQAC,00109000017SucwAAC,0069N000003DuIBQA0,2023-10-20,2023-01-17,Mixed,44759.8000,1399.3300,879.3300
a0b9N000000XiqQQAS,00109000019J4cEAAS,"",2023-10-23,2023-01-09,Liquidation,181862.4000,3132.4000,1737.4000
a0b9N000000YoDfQAK,0019N000004I0XRQA0,0069N000002g6qnQAA,2023-11-02,2023-03-21,Acquisition,67396.6900,3873.0400,3873.0400
a0b9N000000Z10bQAC,00109000019J4cnAAC,0060900000LT9p2AAD,2023-11-08,2023-01-17,Stock transfer,0.0000,0.0000,0.0000
a0b9N000000ZNdGQAW,00109000009gkViAAI,"",2023-11-09,2023-03-31,Mixed,50333.2900,2378.7000,278.7000
a0b9N000000a1zHQAQ,00109000009graHAAQ,0069N000003JwOdQAK,2023-11-23,2023-05-15,Mixed,40549.2700,269.2700,-1730.7300
a0b9N000000a95AQAQ,00109000009gkQdAAI,"",2023-11-24,2023-02-15,Mixed,36431.1000,2947.5000,2097.5000
a0b9N000000a9pyQAA,0010900000BUgbwAAD,0069N000003IGZeQAO,2023-11-24,2023-07-31,Mixed,8470.3600,1523.2800,113.2800
a0b9N000000aCqhQAE,00109000009gnWVAAY,"",2023-11-27,2023-01-02,Mixed,8727.2600,1545.7000,45.7000
a0b9N000000aL36QAE,0019N00000507BnQAI,0069N000003J05IQAS,2023-11-28,2023-11-20,Mixed,9541.1200,2046.9700,596.9700
a0b9N000000aOnCQAU,0019N000005RdlPQAS,"",2023-11-29,2023-11-29,Acquisition,"","",""
a0b9N000000ajniQAA,0019N000005Q6sfQAC,"",2023-12-05,2023-10-24,Liquidation,44341.2900,-4222.9800,-4222.9800
a0b9N000000bHq7QAE,00109000009gkViAAI,0069N000003KJb4QAG,2023-12-12,2023-03-31,Mixed,36747.1700,2239.4100,539.4100
a0b9N000000bN1ZQAU,00109000009gsfhAAA,"",2023-12-13,2023-03-08,Mixed,116446.5000,924.5900,-1225.4100
a0b9N000000bbMOQAY,00109000009gowAAAQ,0069N000003PvqlQAC,2023-12-18,2023-03-02,Mixed,3999.0900,933.4900,233.4900
a0b9N000000beaGQAQ,0010900000YLAygAAH,0069N000003NgTlQAK,2023-12-18,2023-01-19,Mixed,180228.0300,3095.8300,1295.8300
a0b9N000000brCgQAI,00109000009gkKgAAI,0069N000003QvdqQAC,2023-12-21,2023-12-21,Mixed,190233.7700,2707.2000,1907.2000
a0b9N000000bvxOQAQ,00109000019J4dRAAS,0069N000003Ro2rQAC,2023-12-28,2023-01-10,Liquidation,177526.8200,-15268.3800,-15768.3800
a0b9N000000cAH0QAM,0019N000005cM6KQAU,0069N000003SnFvQAK,2024-01-03,2023-12-04,Acquisition,"","",""
a0b9N000000cPmBQAU,0019N000005cM6KQAU,0069N000003SnFvQAK,2024-01-09,2023-12-04,Acquisition,"","",""
a0b9N000000cUfuQAE,00109000009gqrFAAQ,"",2024-01-10,2023-01-13,Acquisition,"","",""
a0b9N000000cUieQAE,00109000009gqrFAAQ,"",2024-01-10,2023-01-13,Acquisition,13468.8000,7460.7400,7460.7400
a0b9N000000ckFMQAY,00109000009gnWVAAY,0069N000003Uhu7QAC,2024-01-15,2023-01-02,Mixed,10273.6200,2045.1000,545.1000
a0b9N000000dGPAQA2,00109000009goYNAAY,"",2024-01-22,2024-01-22,Acquisition,"","",""
a0b9N000000dGenQAE,0019N0000051w4KQAQ,"",2024-01-22,2023-10-19,Mixed,25002.2000,1342.4000,-357.6000
a0b9N000000dSHUQA2,0019N000003XnZzQAK,0069N000003L4PVQA0,2024-02-12,2024-01-19,Acquisition,"","",""
a0b9N000000ddRvQAI,0019N000002Y3r7QAC,0069N000003XJxaQAG,2024-02-19,2023-08-16,Mixed,48869.5700,1909.4000,619.4000
a0b9N000000dduNQAQ,0019N0000043eqiQAA,"",2024-02-21,2023-02-21,Mixed,1055.6000,116.0000,116.0000
a0b9N000000deLQQAY,0019N000004xLMUQA2,0069N000003ZmmDQAS,2024-02-22,2023-11-15,Mixed,178731.6300,2475.6300,675.6300
a0b9N000000df3iQAA,00109000019J4cnAAC,0060900000LT9p2AAD,2024-02-26,2023-01-17,Stock transfer,0.0000,0.0000,0.0000
a0b9N000000dfhuQAA,0019N000005cM6KQAU,0069N000003SngmQAC,2024-02-28,2023-12-04,Acquisition,"","",""
a0b9N000000dflhQAA,0019N000003WT29QAG,0069N000003Zkp8QAC,2024-02-28,2023-03-24,Acquisition,"","",""
a0b9N000000dgNiQAI,00109000011ihSOAAY,0069N000003X8R9QAK,2024-03-01,2024-01-30,Acquisition,2535.0000,585.0000,585.0000
a0b9N000000digxQAA,00109000009gqrFAAQ,"",2024-03-05,2023-01-13,Acquisition,"","",""
a0b9N000000dii5QAA,00109000009gnWVAAY,0069N000003ZA1GQAW,2024-03-05,2023-01-02,Mixed,10440.0000,2040.0000,540.0000
a0b9N000000djrIQAQ,0019N000005BH6OQAW,0069N000003U5WBQA0,2024-03-08,2023-12-13,Acquisition,"","",""
a0b9N000000djrNQAQ,0019N000005BH6OQAW,0069N000003U5WBQA0,2024-03-08,2023-12-13,Acquisition,"","",""
a0b9N000000dlXBQAY,00109000009gqrFAAQ,"",2024-03-14,2023-01-13,Acquisition,"","",""
a0b9N000000IoDLQA0,0019N000003MnlTQAS,0069N000002NWOpQAO,2023-01-09,2023-01-04,Mixed,19364.8000,1860.0400,610.0400
a0b9N000000IsgVQAS,00109000009gkb7AAA,0069N000002OVGoQAO,2023-01-10,2023-01-02,Mixed,40553.9000,1333.8600,-1156.1400
a0b9N000000IwwvQAC,0019N000003JyMeQAK,0069N000002VfH2QAK,2023-01-12,2023-01-12,Acquisition,31606.4000,-23937.7600,-24874.8200
a0b9N000000IzvcQAC,00109000009h59NAAQ,0069N000002VsN5QAK,2023-01-13,2023-01-04,Mixed,30538.8000,5269.4400,2769.4400
a0b9N000000JDWDQA4,0010900000UxhwaAAB,0069N000002HKheQAG,2023-01-20,2023-01-20,Mixed,11417.7200,932.3200,224.0500
a0b9N000000JJP3QAO,0010900001OUJNPAA5,0069N000002XgZ1QAK,2023-01-24,2023-01-10,Mixed,33279.5400,4859.9900,2959.9900
a0b9N000000JOksQAG,00109000009gp7wAAA,0069N000002Xh6FQAS,2023-01-26,2023-01-26,Mixed,202854.5800,3554.4400,2269.5900
a0b9N000000JT1wQAG,00109000009gp7wAAA,0069N000002Xh6FQAS,2023-01-30,2023-01-26,Mixed,205718.2300,3649.3100,2371.5900
a0b9N000000JwNPQA0,0019N000003vVAvQAM,0069N000002ZigjQAC,2023-02-09,2023-02-09,Mixed,624.3500,64.4700,64.4700
a0b9N000000Kll6QAC,0019N0000043eqiQAA,0069N000002cDZQQA2,2023-02-21,2023-02-21,Mixed,1600.0000,160.0000,160.0000
a0b9N000000KrrRQAS,00109000017SucwAAC,0060900000JGcd1AAD,2023-02-22,2023-01-17,Mixed,59063.9900,2640.0400,2060.0400
a0b9N000000Lih1QAC,0010900001OUlmMAAT,0069N000002dQrNQAU,2023-03-01,2023-03-01,Acquisition,46527.0000,-5018.7100,-5218.7100
a0b9N000000LlHCQA0,0019N00000481gkQAA,"",2023-03-02,2023-03-02,Mixed,44348.3900,2931.2200,181.2200
a0b9N000000M2rPQAS,0010900001THVV0AAP,0069N000002ePkfQAE,2023-03-07,2023-03-07,Liquidation,29330.2800,-6287.1200,-6287.1200
a0b9N000000M4QdQAK,00109000009gnzAAAQ,0069N000002ecvRQAQ,2023-03-08,2023-03-08,Mixed,17651.2700,1563.2700,1163.2700
a0b9N000000MDH5QAO,00109000019J4cEAAS,0069N000002SQWYQA4,2023-03-10,2023-01-09,Liquidation,194229.4000,-4265.6000,-4265.6000
a0b9N000000MbdhQAC,0019N0000049iN7QAI,0069N000002eSt3QAE,2023-03-15,2023-03-15,Mixed,12438.9000,1037.9000,687.9000
a0b9N000000MiIZQA0,00109000009gnWVAAY,0069N000002fxe9QAA,2023-03-20,2023-01-02,Mixed,10327.9500,1668.8100,168.8100
a0b9N000000MlNaQAK,00109000009gqrFAAQ,"",2023-03-22,2023-01-13,Acquisition,13664.8000,6368.4600,6368.4600
a0b9N000000Mlh5QAC,00109000019J4bzAAC,0060900000LSKtZAAX,2023-03-22,2023-01-09,Liquidation,35537.6000,3507.0000,3507.0000
a0b9N000000Mwi5QAC,00109000019J4dRAAS,0069N000002Pm5jQAC,2023-03-28,2023-01-10,Liquidation,35523.8000,9879.4000,9459.4000
a0b9N000000N3hEQAS,00109000019J4cnAAC,0060900000LT9p2AAD,2023-03-30,2023-01-17,Stock transfer,0.0000,0.0000,0.0000
a0b9N000000N3kIQAS,00109000009gqrFAAQ,"",2023-03-30,2023-01-13,Acquisition,14392.0000,7572.1500,7572.1500
a0b9N000000N68OQAS,0019N000003TCw3QAG,0069N000002iKH3QAM,2023-03-30,2023-03-30,Mixed,23258.4500,1754.1700,1754.1700
a0b9N000000N82hQAC,00109000009gqrFAAQ,"",2023-03-31,2023-01-13,Acquisition,11956.0000,6107.7200,6107.7200
a0b9N000000N82wQAC,00109000009goQ5AAI,0069N000002iAzWQAU,2023-03-31,2023-03-31,Mixed,48581.2300,2449.1300,1529.1300
a0b9N000000NIqUQAW,00109000009gqC9AAI,0069N000002irMLQAY,2023-04-04,2023-04-04,Mixed,49585.7400,130.3400,-1439.3000
a0b9N000000NJ4HQAW,0019N000003lqRUQAY,0069N000002eRA2QAM,2023-04-04,2023-01-16,Acquisition,"","",""
a0b9N000000NP8oQAG,0019N000002ecj3QAA,0069N000002iKMCQA2,2023-04-06,2023-04-06,Acquisition,173376.0000,-8107.9800,-8107.9800
a0b9N000000NPe5QAG,0010900000ivpuHAAQ,0069N000002atDcQAI,2023-04-06,2023-01-09,Acquisition,1892.4000,535.3800,535.3800
a0b9N000000NYzKQAW,00109000009gkKkAAI,0069N000002gTmgQAE,2023-04-13,2023-03-20,Mixed,9293.9000,1327.7000,327.7000
a0b9N000000NaLkQAK,00109000009h59NAAQ,0069N000002kO2LQAU,2023-04-13,2023-01-04,Mixed,11240.0000,4102.1000,3452.1000
a0b9N000000NyDWQA0,0019N000004N8HTQA0,0069N000002j1QBQAY,2023-04-24,2023-04-18,Mixed,13827.2000,3099.2000,2299.2000
a0b9N000000NzMdQAK,00109000009gkKkAAI,0069N000002gTmgQAE,2023-04-24,2023-03-20,Mixed,9501.8000,1298.0000,-702.0000
a0b9N000000O1pAQAS,00109000009gqaVAAQ,0069N000002lY4gQAE,2023-04-24,2023-04-24,Mixed,4836.0400,478.4400,323.4400
a0b9N000000OS5mQAG,0010900000FNNclAAH,0069N000002mQJhQAM,2023-05-02,2023-05-02,Mixed,2930.3300,316.0000,316.0000
a0b9N000000OaokQAC,00109000009gkU6AAI,0060900000JHpe2AAD,2023-05-04,2023-01-02,Mixed,282445.6500,3037.0500,3037.0500
a0b9N000000P2OTQA0,0019N00000481gkQAA,0069N000002ni4QQAQ,2023-05-10,2023-03-02,Mixed,55530.5500,3522.9000,2522.9000
a0b9N000000P8ZmQAK,00109000009gqmMAAQ,0069N000002nGr1QAE,2023-05-11,2023-05-11,Mixed,4771.0000,1284.5000,519.5000
a0b9N000000PIsEQAW,0019N000004dR26QAE,0069N000002o7CJQAY,2023-05-12,2023-05-12,Mixed,55467.9400,7221.4400,5858.4000
a0b9N000000PKcFQAW,00109000009gqrFAAQ,"",2023-05-15,2023-01-13,Acquisition,12285.0000,6309.9400,6309.9400
a0b9N000000PKizQAG,00109000009gqrFAAQ,"",2023-05-15,2023-01-13,Acquisition,12069.0000,6133.2900,6133.2900
a0b9N000000PM72QAG,00109000009gnWVAAY,0069N000002o2twQAA,2023-05-16,2023-01-02,Mixed,9317.7000,1723.0800,223.0800
a0b9N000000POtnQAG,0019N000002byH0QAI,"",2023-05-17,2023-03-08,Mixed,41372.1700,3133.0400,233.0400
a0b9N000000PWvLQAW,00109000019J4dRAAS,0060900000LT9p2AAD,2023-05-23,2023-01-10,Stock transfer,0.0000,0.0000,0.0000
a0b9N000000PYmlQAG,00109000009h59NAAQ,0069N000002bnoeQAA,2023-05-23,2023-01-04,Acquisition,5433.6000,-1562.1600,-2212.1600
a0b9N000000PYtEQAW,00109000009gkrZAAQ,0069N000002pUunQAE,2023-05-23,2023-01-17,Mixed,110255.7300,515.7300,-383.0200
a0b9N000000QAFwQAO,00109000009gszXAAQ,0069N000002tGbzQAE,2023-06-13,2023-04-20,Mixed,193694.3300,2073.1400,36.7500
a0b9N000000QCS2QAO,00109000017SucwAAC,0069N000002rWklQAE,2023-06-14,2023-01-17,Mixed,51746.8800,2288.4800,1708.4800
a0b9N000000QDZEQA4,0010900001OUJNPAA5,0069N000002tYHhQAM,2023-06-15,2023-01-10,Mixed,39816.0200,1163.6900,563.6900
a0b9N000000QWUHQA4,00109000009gsMkAAI,"",2023-06-20,2023-01-04,Acquisition,13729.8000,934.0000,934.0000
a0b9N000000QWeJQAW,00109000009gqrFAAQ,"",2023-06-20,2023-01-13,Acquisition,10189.0000,4747.9900,4747.9900
a0b9N000000QYw3QAG,00109000009gqrFAAQ,"",2023-06-20,2023-01-13,Acquisition,"","",""
a0b9N000000QarmQAC,00109000009gnWVAAY,0069N000002tXT6QAM,2023-06-21,2023-01-02,Mixed,8263.5500,1691.9900,191.9900
a0b9N000000QbQDQA0,00109000019J4dRAAS,0069N000002Pm5jQAC,2023-06-21,2023-01-10,Liquidation,34089.0000,7231.0000,6811.0000
a0b9N000000RBG0QAO,0019N000004yfYRQAY,"",2023-07-06,2023-07-06,Liquidation,126080.4100,4716.9600,4716.9600
a0b9N000000RGggQAG,00109000009gowAAAQ,0069N000002xGcHQAU,2023-07-10,2023-03-02,Mixed,4152.3400,854.2600,154.2600
a0b9N000000RN33QAG,00109000009gqrFAAQ,"",2023-07-13,2023-01-13,Acquisition,11730.0000,5709.6500,5709.6500
a0b9N000000ROCQQA4,00109000009gqrFAAQ,"",2023-07-13,2023-01-13,Acquisition,9547.2000,4620.0300,4620.0300
a0b9N000000RUywQAG,0019N000003JyMeQAK,0069N000002VXUiQAO,2023-07-18,2023-01-12,Mixed,39409.4500,1234.0300,534.0300
a0b9N000000RkkfQAC,0019N000004I0XRQA0,0069N000002g6qnQAA,2023-07-26,2023-03-21,Mixed,29588.2900,2057.3200,2057.3200
a0b9N000000S0iaQAC,0019N000004HcHeQAK,"",2023-08-04,2023-03-24,Mixed,42623.8300,-2668.2400,-2728.9700
a0b9N000000S0yYQAS,0019N00000561YYQAY,0069N0000031DltQAE,2023-08-04,2023-08-04,Mixed,7704.0000,4153.7700,3853.7700
a0b9N000000S2j9QAC,00109000009gnWVAAY,0069N000002xrfyQAA,2023-08-07,2023-01-02,Mixed,8133.7500,1696.5500,196.5500
a0b9N000000S6ZrQAK,0019N000005GZfsQAG,"",2023-08-10,2023-08-10,Liquidation,24349.5000,9971.7000,5111.7000
a0b9N000000S6aLQAS,00109000009h59NAAQ,"",2023-08-10,2023-01-04,Mixed,11854.5000,4967.6000,2297.6000
a0b9N000000SK64QAG,00109000019J4dRAAS,0069N000002Pm5jQAC,2023-08-22,2023-01-10,Liquidation,21420.0000,1989.0000,1569.0000
a0b9N000000SP0ZQAW,00109000009gnWVAAY,0069N0000032p9NQAQ,2023-08-25,2023-01-02,Mixed,9009.9000,1907.0000,407.0000
a0b9N000000SWMMQA4,00109000009gnWVAAY,0069N0000032p9NQAQ,2023-08-30,2023-01-02,Mixed,8149.8000,1728.0000,228.0000
a0b9N000000SYfdQAG,0010900000ivpuHAAQ,0069N000002atDcQAI,2023-08-31,2023-01-09,Acquisition,1764.0000,470.5300,470.5300
a0b9N000000SzpTQAS,00109000009gkViAAI,"",2023-09-12,2023-03-31,Mixed,48138.4100,4732.1600,2762.1600
a0b9N000000T1JxQAK,0019N000004I0XRQA0,0069N0000037GoQQAU,2023-09-12,2023-03-21,Acquisition,169569.0000,5707.6300,4082.2800
a0b9N000000TTPbQAO,0019N000004HcHeQAK,"",2023-09-18,2023-03-24,Mixed,53955.1500,-3241.8100,-3241.8100
a0b9N000000TVvSQAW,0019N000003XmyfQAC,0069N0000032qTlQAI,2023-09-19,2023-05-09,Acquisition,147786.2400,7781.6400,6904.8200
a0b9N000000TdOFQA0,0019N000004HcHeQAK,"",2023-09-21,2023-03-24,Mixed,47814.2200,429.9400,367.3500
a0b9N000000TeSXQA0,0019N000002Y3r7QAC,0069N0000038l45QAA,2023-09-21,2023-08-16,Mixed,37843.8300,1410.0600,320.0600
a0b9N000000ThjUQAS,0010900000BUgbwAAD,0069N0000037e9bQAA,2023-09-22,2023-07-31,Mixed,9163.5000,1635.9000,135.9000
a0b9N000000Tn1rQAC,00109000009gqrFAAQ,"",2023-09-25,2023-01-13,Acquisition,8938.8000,4227.2900,4227.2900
a0b9N000000Tn5KQAS,00109000009gqrFAAQ,"",2023-09-25,2023-01-13,Acquisition,12425.4000,5960.2600,5960.2600
a0b9N000000TpgKQAS,0010900001TGvjuAAD,"",2023-09-26,2023-02-01,Liquidation,27822.6000,13079.0000,11829.0000
a0b9N000000TpgZQAS,0010900001TGvjuAAD,"",2023-09-26,2023-02-01,Liquidation,27050.4000,13178.4000,11928.4000
a0b9N000000UPOEQA4,0019N000004HcHeQAK,0069N0000039F83QAE,2023-10-06,2023-03-24,Mixed,46483.6500,596.5800,536.7400
a0b9N000000UPYwQAO,0019N0000035zx2QAA,"",2023-10-06,2023-10-06,Mixed,22789.4200,1407.1700,807.1700
a0b9N000000VJvdQAG,00109000009gqrFAAQ,"",2023-10-12,2023-01-13,Acquisition,12036.0000,5836.2400,5836.2400
a0b9N000000XikrQAC,00109000009gnWVAAY,0069N000003DFFsQAO,2023-10-23,2023-01-02,Mixed,8908.2400,1891.9300,391.9300
a0b9N000000Yg83QAC,0010900000BUgbwAAD,0069N000003CfRBQA0,2023-11-02,2023-07-31,Mixed,9122.1600,1725.5600,275.5600
